HHID,PN,RSUBHH,QSUBHH,RPN_SP,RCSR,RFAMR,RFINR,RT001,RT002,RT003,RT004M1,RT004M2,RT004M3,RT004M4,RT004M5,RT004M6,RT004M7,RT004M8,RT004M9,RT004M10,RT005,RT006,RT007M1,RT007M2,RT007M3,RT007M4,RT007M5,RT007M6,RT007M7,RT007M8,RT008,RT011,RT012,RT013,RT014,RT015,RT016,RT017M1,RT017M2,RT017M3,RT017M4,RT017M5,RT017M6,RT017M7,RT017M8,RT017M9,RT018,RT019,RT020,RT021,RT022,RT023,RT024,RT025,RT026,RT027,RT028,RT029M1,RT029M2,RT029M3,RT029M4,RT029M5,RT029M6,RT029M7,RT031,RT032,RT033,RT034,RT035,RT036,RT037,RT038,RT039,RT040,RT041,RT042,RT043,RT044,RT252,RT245,RT246,RT247M1,RT247M2,RT247M3,RT247M4,RT248M1,RT248M2,RT248M3,RT248M4,RT248M5,RT248M6,RT250,RT251,RT254,RT255,RT256M1,RT256M2,RT256M3,RT257,RT258M1,RT258M2,RT258M3,RT047,RCOVFLAG,RTMODE,RVDATE,RVERSION
b'918807',b'011',b'2',b'2',,1.0,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,12.0,1.0
b'918820',b'010',b'0',b'0',,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,1.0,,1.0,6.0,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,1.0,11.0,1.0
b'918837',b'010',b'0',b'0',b'020',1.0,1.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,999999998.0,2501.0,24999.0,,5.0,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,5.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,10.0,1.0
b'918837',b'020',b'0',b'0',b'010',5.0,5.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,225000.0,,,,91.0,8.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,5.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,11.0,1.0
b'918843',b'010',b'0',b'0',,1.0,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,1.0,1.0,5.0,,,,,,,,,,,5.0,,,,,,,,,,,1.0,1.0,1.0,7.0,1.0
b'918863',b'010',b'0',b'0',b'020',1.0,5.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,1.0,5.0,5.0,,,,,,,,,,,5.0,,,,,,,,,,,1.0,1.0,1.0,7.0,1.0
b'918863',b'020',b'0',b'0',b'010',5.0,1.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,100000.0,,,,91.0,3.0,,,,,,,,1.0,1.0,9999998.0,0.0,99999996.0,98.0,40.0,1.0,,,,91.0,,,,,,,5.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,9.0,1.0
b'918866',b'010',b'0',b'0',,1.0,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,1.0,1.0,5.0,,,,,,,,,,,5.0,,,,,,,,,,,1.0,,1.0,11.0,1.0
b'918869',b'010',b'0',b'0',,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,100000.0,,,,91.0,97.0,,,,,,,,1.0,,,,,,150.0,1.0,,,,,,,,,,,5.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,8.0,1.0
b'918882',b'010',b'0',b'0',,1.0,1.0,1.0,1.0,1.0,1.0,96.0,,,,,,,,,,1.0,5.0,,,,,,,,,5.0,1.0,1.0,15000.0,,,,97.0,,,,,,,,,1.0,,,,,,67.0,1.0,,,,,,,,,,,5.0,,,,,5.0,,,,,,,,,1.0,,1.0,4.0,,,,3.0,,,,,,1.0,1.0,1.0,1.0,8.0,,,8.0,,,,1.0,,1.0,12.0,1.0
b'918887',b'010',b'0',b'0',,1.0,1.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,1.0,5.0,5.0,,,,,,,,,,,5.0,,,,,,,,,,,1.0,,1.0,13.0,1.0
b'918943',b'010',b'0',b'0',b'011',1.0,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,12.0,1.0
b'918943',b'011',b'0',b'0',b'010',5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,10000.0,,,,6.0,,,,,,,,,1.0,,,,,,50.0,1.0,,,,,,,,,,,5.0,,,,,5.0,,,,,,,,,1.0,5.0,1.0,4.0,,,,5.0,6.0,,,,,1.0,1.0,,,,,,,,,,1.0,,1.0,13.0,1.0
b'918944',b'010',b'0',b'0',b'020',1.0,5.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,200000.0,,,,91.0,3.0,,,,,,,,8.0,,,,,,,,,,,,,,,,,,5.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,12.0,1.0
b'918944',b'020',b'0',b'0',b'010',5.0,1.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,30000.0,,,,91.0,3.0,,,,,,,,1.0,1.0,20000.0,,,,1800.0,2.0,,,,91.0,3.0,,,,,,5.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,13.0,1.0
b'918949',b'010',b'0',b'0',,1.0,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2000.0,,,,1.0,1.0,5.0,,1.0,5.0,5.0,,,,,,,,,,,5.0,,,,,,,,,,,1.0,,1.0,4.0,1.0
b'918959',b'010',b'0',b'0',,1.0,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,25000.0,,,,93.0,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,5.0,,,,,5.0,,,,,,,,,1.0,5.0,5.0,,,,,,,,,,,5.0,,,,,,,,,,,1.0,,1.0,5.0,1.0
b'918975',b'010',b'0',b'0',,1.0,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,1.0,1.0,1.0,4.0,,,,3.0,5.0,,,,,1.0,1.0,,,,,,,,,,1.0,,1.0,7.0,1.0
b'918990',b'010',b'0',b'0',b'020',1.0,1.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,1.0,,5.0,,,,,,,,,,,5.0,,,,,,,,,,,1.0,,1.0,12.0,1.0
b'918990',b'020',b'0',b'0',b'010',5.0,5.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,12.0,1.0
b'918993',b'010',b'0',b'0',,1.0,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,10000.0,,,,93.0,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,5.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,7.0,1.0
b'919015',b'020',b'0',b'0',,1.0,1.0,1.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,9.0,999999999.0,0.0,99999996.0,99.0,3.0,5.0,,,,,,,,1.0,9.0,9999999.0,0.0,99999996.0,99.0,99999.0,,0.0,99999996.0,99.0,99.0,,,,,,,5.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,7.0,1.0
b'919039',b'010',b'0',b'0',,1.0,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,5000.0,,,,3.0,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,1.0,9999998.0,0.0,99999996.0,98.0,5.0,,,,,,,,,1.0,5.0,5.0,,,,,,,,,,,1.0,8.0,,,,,,,,,,1.0,,1.0,12.0,1.0
b'919052',b'010',b'0',b'0',,1.0,1.0,1.0,1.0,1.0,1.0,4.0,,,,,,,,,,,5.0,,,,,,,,,5.0,1.0,1.0,17000.0,,,,4.0,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,5.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,8.0,1.0
b'919068',b'010',b'0',b'0',,1.0,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,35000.0,,,,3.0,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,5.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,12.0,1.0
b'919069',b'010',b'0',b'0',,1.0,1.0,1.0,3.0,1.0,1.0,93.0,,,,,,,,,,,1.0,3.0,,,,,,,,5.0,1.0,1.0,-8.0,0.0,99999996.0,0.0,3.0,,,,,,,,,1.0,,,,,,-8.0,-8.0,101.0,99999996.0,0.0,,,,,,,,5.0,,,,,5.0,,,,,,,,,-8.0,,1.0,6.0,4.0,,,3.0,,,,,,1.0,1.0,-8.0,1.0,2.0,,,,,,,,,3.0,7.0,1.0
b'919097',b'010',b'0',b'0',,1.0,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,100000.0,,,,4.0,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,1.0,100000.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,7.0,1.0
b'919108',b'010',b'0',b'0',b'020',5.0,1.0,5.0,2.0,1.0,1.0,93.0,3.0,4.0,,,,,,,,,,,,,,,,,,5.0,1.0,2.0,-8.0,25001.0,99999996.0,0.0,3.0,4.0,91.0,93.0,,,,,,1.0,1.0,-8.0,2501.0,99999996.0,0.0,0.0,,,,,91.0,,,,,,,1.0,-8.0,0.0,99999996.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,9.0,1.0
b'919108',b'020',b'0',b'0',b'010',1.0,5.0,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,1.0,-8.0,50001.0,99999996.0,0.0,91.0,4.0,3.0,,,,,,,5.0,,,,,,,,,,,,,,,,,,5.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,9.0,1.0
b'919115',b'010',b'0',b'0',b'011',1.0,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,999999998.0,0.0,99999996.0,98.0,3.0,,,,,,,,,1.0,,,,,,35.0,1.0,,,,,,,,,,,5.0,,,,,5.0,,,,,,,,,1.0,5.0,5.0,,,,,,,,,,,5.0,,,,,,,,,,,1.0,,1.0,1.0,1.0
b'919115',b'011',b'0',b'0',b'010',5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,30000.0,,,,3.0,91.0,,,,,,,,1.0,2.0,20000.0,,,,120.0,1.0,,,,3.0,91.0,,,,,,1.0,20000.0,,,,5.0,,,,,,,,,1.0,5.0,5.0,,,,,,,,,,,5.0,,,,,,,,,,,1.0,,2.0,1.0,1.0
b'919116',b'010',b'0',b'0',,1.0,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,150000.0,,,,3.0,,,,,,,,,1.0,,,,,,86.0,1.0,,,,,,,,,,,5.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,8.0,1.0
b'919165',b'010',b'0',b'0',,1.0,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,50000.0,,,,3.0,5.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,5.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,10.0,1.0
b'919174',b'010',b'0',b'0',b'020',5.0,5.0,1.0,1.0,1.0,1.0,96.0,,,,,,,,,,1.0,5.0,,,,,,,,,5.0,1.0,1.0,120000.0,,,,91.0,93.0,,,,,,,,1.0,,,,,,36.0,1.0,,,,,,,,,,,5.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,12.0,1.0
b'919174',b'020',b'0',b'0',b'010',1.0,1.0,5.0,1.0,1.0,1.0,96.0,,,,,,,,,,1.0,1.0,93.0,,,,,,,,1.0,1.0,2.0,999999998.0,250000.0,250000.0,,93.0,,,,,,,,,1.0,1.0,9999998.0,50001.0,249999.0,,82.0,1.0,,,,91.0,,,,,,,5.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,11.0,1.0
b'919180',b'010',b'0',b'0',,1.0,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,1.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,9.0,1.0
b'919216',b'010',b'0',b'0',,1.0,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,1.0,5.0,5.0,,,,,,,,,,,5.0,,,,,,,,,,,1.0,1.0,1.0,7.0,1.0
b'919238',b'010',b'0',b'0',,1.0,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,1.0,5.0,5.0,,,,,,,,,,,5.0,,,,,,,,,,,1.0,,1.0,13.0,1.0
b'919258',b'010',b'1',b'1',,1.0,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,9999998.0,2501.0,24999.0,,1.0,1.0,5.0,,1.0,5.0,5.0,,,,,,,,,,,5.0,,,,,,,,,,,1.0,,1.0,13.0,1.0
b'919258',b'020',b'2',b'2',,1.0,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,25000.0,,,,3.0,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,5.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,7.0,1.0
b'919260',b'010',b'0',b'0',,1.0,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,35000.0,,,,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,13.0,1.0
b'919266',b'010',b'0',b'0',,1.0,1.0,1.0,1.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,5.0,1.0,1.0,200000.0,,,,4.0,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,5.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,4.0,1.0
b'919306',b'010',b'0',b'0',b'020',3.0,1.0,5.0,1.0,1.0,1.0,3.0,4.0,5.0,,,,,,,,1.0,1.0,4.0,,,,,,,,5.0,1.0,1.0,300000.0,,,,93.0,91.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,5.0,,,,,5.0,,,,,,,,,1.0,,1.0,3.0,5.0,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,1.0,8.0,1.0
b'919306',b'020',b'0',b'0',b'010',1.0,5.0,1.0,1.0,1.0,1.0,93.0,,,,,,,,,,,2.0,4.0,,,,,,,,5.0,1.0,2.0,-8.0,250001.0,99999996.0,,93.0,,,,,,,,,1.0,1.0,-8.0,50001.0,249999.0,,-8.0,-8.0,201.0,399.0,,93.0,91.0,,,,,,5.0,,,,,5.0,,,,,,,,,-8.0,5.0,4.0,,,,,,,,,,,5.0,,,,,,,,,,,,,3.0,7.0,1.0
b'919324',b'010',b'0',b'0',b'020',1.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,5.0,,,,,,,,,5.0,1.0,3.0,250000.0,,,,91.0,3.0,,,,,,,,1.0,3.0,60000.0,,,,2500.0,2.0,,,,91.0,3.0,,,,,,5.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,4.0,1.0
b'919324',b'020',b'0',b'0',b'010',5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,200000.0,,,,97.0,91.0,,,,,,,,1.0,5.0,9999998.0,50001.0,249999.0,,150.0,1.0,,,,91.0,97.0,,,,,,5.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,4.0,1.0
b'919338',b'010',b'0',b'0',,1.0,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,1.0,,5.0,,,,,,,,,,,5.0,,,,,,,,,,,1.0,,1.0,11.0,1.0
b'919366',b'020',b'7',b'7',,1.0,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,150000.0,,,,3.0,5.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,5.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,8.0,1.0
b'919402',b'010',b'0',b'0',,1.0,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,50000.0,,,,97.0,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,5.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,7.0,1.0
b'919431',b'010',b'0',b'0',,1.0,1.0,1.0,1.0,1.0,5.0,,,,,,,,,,,,1.0,5.0,,,,,,,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,1.0,,1.0,4.0,,,,7.0,14.0,,,,,1.0,1.0,,,,,,,,,,1.0,,1.0,11.0,1.0
b'919446',b'010',b'0',b'0',,1.0,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,999999999.0,0.0,99999996.0,99.0,4.0,,,,,,,,,1.0,,,,,,99999.0,,101.0,99999996.0,99.0,,,,,,,,1.0,9999999.0,0.0,99999996.0,99.0,1.0,9999999.0,0.0,99999996.0,99999999999.0,2.0,,,,1.0,5.0,5.0,,,,,,,,,,,5.0,,,,,,,,,,,1.0,1.0,1.0,7.0,1.0
b'919453',b'010',b'0',b'0',,1.0,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,50000.0,,,,5.0,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,5.0,,,,,5.0,,,,,,,,,1.0,1.0,1.0,5.0,4.0,,,5.0,97.0,,,,,1.0,1.0,,,,,,,,,,1.0,,1.0,1.0,1.0
b'919517',b'020',b'0',b'0',,1.0,5.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,999999999.0,0.0,99999996.0,99.0,99.0,,,,,,,,,1.0,,,,,,87.0,1.0,,,,,,,,,,,5.0,,,,,5.0,,,,,,,,,1.0,5.0,1.0,4.0,,,,3.0,,,,,,5.0,,,,,,,,,,,1.0,,1.0,4.0,1.0
b'919519',b'010',b'0',b'0',,1.0,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,50000.0,,,,5.0,6.0,7.0,9.0,,,,,,1.0,2.0,50000.0,,,,150.0,1.0,,,,5.0,6.0,7.0,9.0,,,,5.0,,,,,5.0,,,,,,,,,1.0,,5.0,,,,,,,,,,,5.0,,,,,,,,,,,1.0,1.0,1.0,8.0,1.0
b'919530',b'010',b'0',b'0',,1.0,1.0,1.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,4.0,1.0
b'919540',b'010',b'0',b'0',,1.0,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,1.0,,5.0,,,,,,,,,,,5.0,,,,,,,,,,,1.0,,1.0,11.0,1.0
b'919554',b'010',b'0',b'0',,1.0,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,3.0,1.0
b'919557',b'010',b'0',b'0',,1.0,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,29000.0,,,,93.0,,,,,,,,,1.0,2.0,9999998.0,25001.0,49999.0,,56.0,1.0,,,,93.0,,,,,,,5.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,13.0,1.0
b'919587',b'010',b'0',b'0',,1.0,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,25000.0,,,,3.0,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,5.0,,,,,5.0,,,,,,,,,-8.0,5.0,5.0,,,,,,,,,,,5.0,,,,,,,,,,,,,3.0,7.0,1.0
b'919592',b'010',b'0',b'0',,1.0,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,1.0,1.0,5.0,,,,,,,,,,,5.0,,,,,,,,,,,1.0,,1.0,10.0,1.0
b'919593',b'010',b'0',b'0',b'011',1.0,1.0,1.0,1.0,1.0,1.0,93.0,,,,,,,,,,,1.0,3.0,,,,,,,,5.0,1.0,1.0,999999998.0,25001.0,99999996.0,98.0,91.0,5.0,3.0,94.0,,,,,,5.0,,,,,,,,,,,,,,,,,,5.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,4.0,1.0
b'919593',b'011',b'0',b'0',b'010',5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,150000.0,,,,91.0,5.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,5.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,4.0,1.0
b'919597',b'010',b'0',b'0',b'020',5.0,1.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,30000.0,,,,91.0,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,1.0,30000.0,,,,1.0,50000.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,13.0,1.0
b'919597',b'020',b'0',b'0',b'010',1.0,5.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,30000.0,,,,91.0,3.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,5.0,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,13.0,1.0
b'919600',b'010',b'0',b'0',b'020',5.0,5.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,7.0,1.0
b'919600',b'020',b'0',b'0',b'010',1.0,1.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,7.0,1.0
b'919603',b'010',b'0',b'0',,1.0,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,1.0,1.0,5.0,,,,,,,,,,,5.0,,,,,,,,,,,1.0,,1.0,13.0,1.0
b'919604',b'010',b'0',b'0',,1.0,1.0,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,7.0,1.0
b'919609',b'010',b'0',b'0',b'020',5.0,1.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,1.0,5.0,5.0,,,,,,,,,,,5.0,,,,,,,,,,,1.0,,1.0,1.0,1.0
b'919609',b'020',b'0',b'0',b'010',1.0,5.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0
b'919615',b'010',b'0',b'0',b'020',1.0,1.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,1.0,5.0,1.0,3.0,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,1.0,1.0,1.0
b'919615',b'020',b'0',b'0',b'010',5.0,5.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0
b'919639',b'010',b'0',b'0',b'011',1.0,1.0,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,1.0,,5.0,,,,,,,,,,,5.0,,,,,,,,,,,1.0,,1.0,1.0,1.0
b'919639',b'011',b'0',b'0',b'010',5.0,5.0,5.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0
